T_index,C_index,Project Name,Year,Q,YYYYQQ,Avg_PSF,Vol,DPSF,DPSF_percent,Age_Q,Balas,Covid,MRT,Schools,PPI,DPPI,DPPI_percent,Test_Train
920,17,THE SHORE RESIDENCES,2018,3,2018Q3,1591.75,4,-27.36,-0.016898847,44,0.943,0,0,1,146.1,0,0,Train
921,18,THE SHORE RESIDENCES,2018,4,2018Q4,1534,1,-57.75,-0.036280823,45,0.9423,0,0,1,146.8,0.7,0.004791239,Train
922,19,THE SHORE RESIDENCES,2019,1,2019Q1,1370.5,2,-163.5,-0.106584094,46,0.9415,0,0,1,145.2,-1.6,-0.010899183,Train
923,20,THE SHORE RESIDENCES,2019,2,2019Q2,1585.25,4,214.75,0.156694637,47,0.9408,0,0,1,148.1,2.9,0.019972452,Train
924,21,THE SHORE RESIDENCES,2019,3,2019Q3,1598.33,3,13.08,0.008253167,48,0.94,0,0,1,150,1.9,0.012829169,Train
925,22,THE SHORE RESIDENCES,2019,4,2019Q4,1530,1,-68.33,-0.042752868,49,0.939,0,0,1,149.6,-0.4,-0.002666667,Train
926,23,THE SHORE RESIDENCES,2020,1,2020Q1,1576.75,8,46.75,0.030555556,50,0.938,1,0,1,148.1,-1.5,-0.010026738,Train
927,24,THE SHORE RESIDENCES,2020,3,2020Q3,1606,5,29.25,0.018550817,52,0.936,1,0,1,148.8,0.1,0.000672495,Train
928,25,THE SHORE RESIDENCES,2020,4,2020Q4,1557.8,5,-48.2,-0.030012453,53,0.9353,1,0,1,153.3,4.5,0.030241935,Train
929,26,THE SHORE RESIDENCES,2021,1,2021Q1,1616.67,3,58.87,0.037788334,54,0.9345,1,0,1,157.1,3.8,0.024787997,Train
930,27,THE SHORE RESIDENCES,2021,2,2021Q2,1636,5,19.33,0.011958763,55,0.9338,1,0,1,158.8,1.7,0.010821133,Test
931,28,THE SHORE RESIDENCES,2021,3,2021Q3,1690.25,12,54.25,0.033160147,56,0.933,1,0,1,159.9,1.1,0.006926952,Test
932,29,THE SHORE RESIDENCES,2021,4,2021Q4,1713.9,10,23.65,0.013992013,57,0.932,1,0,1,168.4,8.5,0.053158224,Test
933,30,THE SHORE RESIDENCES,2022,1,2022Q1,1701.13,8,-12.78,-0.00745376,58,0.931,1,0,1,167.9,-0.5,-0.002969121,Test
934,31,THE SHORE RESIDENCES,2022,2,2022Q2,1747.42,12,46.29,0.027212384,59,0.93,1,0,1,173.9,6,0.035735557,Test
935,32,THE SHORE RESIDENCES,2022,3,2022Q3,1849.25,4,101.83,0.058276503,60,0.929,1,0,1,181.6,7.7,0.044278321,Test
936,33,THE SHORE RESIDENCES,2022,4,2022Q4,1767,1,-82.25,-0.044477491,61,0.9283,1,0,1,182.1,0.5,0.002753304,Test
937,1,VILLA MARINA,2018,1,2018Q1,778,1,0,0,100,0.885,0,1,0,141.6,6,0.044247788,Train
938,2,VILLA MARINA,2018,2,2018Q2,978.4,5,200.4,0.257583548,101,0.8838,0,1,0,146.1,4.5,0.031779661,Train
939,3,VILLA MARINA,2018,3,2018Q3,1015,2,36.6,0.037408013,102,0.8825,0,1,0,146.1,0,0,Train
940,4,VILLA MARINA,2019,1,2019Q1,982.43,7,-32.57,-0.032090077,104,0.88,0,1,0,145.2,-1.6,-0.010899183,Train
941,5,VILLA MARINA,2019,2,2019Q2,910.2,5,-72.23,-0.07352043,105,0.8788,0,1,0,148.1,2.9,0.019972452,Train
942,6,VILLA MARINA,2019,3,2019Q3,942,7,31.8,0.034937376,106,0.8775,0,1,0,150,1.9,0.012829169,Train
943,7,VILLA MARINA,2019,4,2019Q4,979.5,4,37.5,0.039808917,107,0.8763,0,1,0,149.6,-0.4,-0.002666667,Train
944,8,VILLA MARINA,2020,1,2020Q1,967,4,-12.5,-0.012761613,108,0.875,1,1,0,148.1,-1.5,-0.010026738,Train
945,9,VILLA MARINA,2020,3,2020Q3,916.29,7,-50.71,-0.05244497,110,0.8725,1,1,0,148.8,0.1,0.000672495,Train
946,10,VILLA MARINA,2020,4,2020Q4,989.5,14,73.21,0.079903336,111,0.8713,1,1,0,153.3,4.5,0.030241935,Train
947,11,VILLA MARINA,2021,1,2021Q1,1023.2,5,33.7,0.034057605,112,0.87,1,1,0,157.1,3.8,0.024787997,Train
948,12,VILLA MARINA,2021,2,2021Q2,945.4,5,-77.8,-0.076035966,113,0.8688,1,1,0,158.8,1.7,0.010821133,Train
949,13,VILLA MARINA,2021,3,2021Q3,1046,3,100.6,0.106409985,114,0.8675,1,1,0,159.9,1.1,0.006926952,Train
950,14,VILLA MARINA,2021,4,2021Q4,1125.17,6,79.17,0.07568515,115,0.8663,1,1,0,168.4,8.5,0.053158224,Train
951,15,VILLA MARINA,2022,1,2022Q1,1034.6,5,-90.57,-0.080491779,116,0.865,1,1,0,167.9,-0.5,-0.002969121,Test
952,16,VILLA MARINA,2022,2,2022Q2,1112.75,4,78.15,0.075536439,117,0.8638,1,1,0,173.9,6,0.035735557,Test
953,17,VILLA MARINA,2022,3,2022Q3,1210,1,97.25,0.087396091,118,0.8625,1,1,0,181.6,7.7,0.044278321,Test
954,18,VILLA MARINA,2022,4,2022Q4,1150.33,6,-59.67,-0.049311295,119,0.8613,1,1,0,182.1,0.5,0.002753304,Test
955,1,WATER PLACE,2018,1,2018Q1,1282.75,4,0,0,88,0.9,0,1,0,141.6,6,0.044247788,Train
956,2,WATER PLACE,2018,2,2018Q2,1318.5,14,35.75,0.027869811,89,0.8988,0,1,0,146.1,4.5,0.031779661,Train
957,3,WATER PLACE,2018,3,2018Q3,1292.8,5,-25.7,-0.019491847,90,0.8975,0,1,0,146.1,0,0,Train
958,4,WATER PLACE,2018,4,2018Q4,1317.33,3,24.53,0.018976898,91,0.8963,0,1,0,146.8,0.7,0.004791239,Train
959,5,WATER PLACE,2019,1,2019Q1,1327,3,9.67,0.007338057,92,0.895,0,1,0,145.2,-1.6,-0.010899183,Train
960,6,WATER PLACE,2019,3,2019Q3,1312.67,3,-14.33,-0.010801306,94,0.8925,0,1,0,150,1.9,0.012829169,Train
961,7,WATER PLACE,2019,4,2019Q4,1278.8,5,-33.87,-0.025799898,95,0.8913,0,1,0,149.6,-0.4,-0.002666667,Train
962,8,WATER PLACE,2020,1,2020Q1,1205.25,4,-73.55,-0.057514858,96,0.89,1,1,0,148.1,-1.5,-0.010026738,Train
963,9,WATER PLACE,2020,3,2020Q3,1293,3,87.75,0.072806472,98,0.8875,1,1,0,148.8,0.1,0.000672495,Train
964,10,WATER PLACE,2020,4,2020Q4,1284,2,-9,-0.006960557,99,0.8863,1,1,0,153.3,4.5,0.030241935,Train
965,11,WATER PLACE,2021,1,2021Q1,1292.5,6,8.5,0.006619938,100,0.885,1,1,0,157.1,3.8,0.024787997,Train
966,12,WATER PLACE,2021,2,2021Q2,1311.86,7,19.36,0.014976513,101,0.8838,1,1,0,158.8,1.7,0.010821133,Train
967,13,WATER PLACE,2021,3,2021Q3,1345.71,7,33.86,0.025808559,102,0.8825,1,1,0,159.9,1.1,0.006926952,Train
968,14,WATER PLACE,2021,4,2021Q4,1343,2,-2.71,-0.002016985,103,0.8813,1,1,0,168.4,8.5,0.053158224,Train
969,15,WATER PLACE,2022,1,2022Q1,1437.88,8,94.88,0.07064408,104,0.88,1,1,0,167.9,-0.5,-0.002969121,Test
970,16,WATER PLACE,2022,2,2022Q2,1517.4,5,79.53,0.055307311,105,0.8788,1,1,0,173.9,6,0.035735557,Test
971,17,WATER PLACE,2022,3,2022Q3,1569.67,3,52.27,0.034444884,106,0.8775,1,1,0,181.6,7.7,0.044278321,Test
972,18,WATER PLACE,2022,4,2022Q4,1577.25,4,7.58,0.004831174,107,0.8763,1,1,0,182.1,0.5,0.002753304,Test
